e2f1averages,e2f1errors,e2f4averages,e2f4errors
0.024569738,0.005560887,0.018037124,0.002230846
0.007008362,0.002221442,-0.005321253,0.001968871
-0.048031049,0.005137912,-0.009502931,0.001706322
0.000411047,0.003297556,0.000801328,0.002024003
-0.00568681,0.004806555,0.007735801,0.002740311
-0.007471731,0.003791581,-0.010076577,0.001896809
-0.007029497,0.005146801,0.002950096,0.002760942
0.014817227,0.004277794,0.019888914,0.002129114
0.027856631,0.002036571,-0.006838194,0.001308653
-0.0270227,0.004382101,-0.002786492,0.001690263
-0.009147528,0.002827891,-0.002035344,0.001640583
0.073763941,0.005030493,0.012152549,0.002100051
-0.038847208,0.004446622,-0.02814074,0.002168498
0.022826716,0.003548158,0.01995957,0.001699619
0.003117359,0.00330034,0.007116415,0.00175811
0.000529626,0.002493149,-0.004635045,0.000979165
0.023444965,0.004075942,0.005262703,0.002113054
-0.001444459,0.003310234,0.003572707,0.00259907
-0.011870588,0.004552616,0.020124246,0.002049259
0.010512922,0.002088352,-0.003443234,0.001890185
0.005643751,0.005204432,-0.009119988,0.001341514
-0.017125458,0.00427111,0.001309657,0.001676325
-0.009276218,0.002232724,-0.010174405,0.001686688
0.005931404,0.005203281,0.006850675,0.00146386
0.006244169,0.0028543,0.001273868,0.00165576
0.00652282,0.002121698,-0.004420128,0.001295954
0.001532683,0.004005229,0.006411231,0.002662384
1.82E-05,0.003177174,-0.01057042,0.001847435
0.023878907,0.006030779,0.01646851,0.002272369
-0.001963685,0.003532606,-0.002308095,0.00238612
0.007504435,0.003926483,0.001724016,0.001990235
-0.009363441,0.002499993,-0.000980258,0.001253708
0.007869306,0.002530338,-0.006024059,0.002410521
-0.00909649,0.003697643,-0.00985876,0.003028089
0.027212472,0.003408811,0.002253821,0.001470093
-0.010984134,0.003248086,-0.009958897,0.00153605
0.004888486,0.004765467,0.003148357,0.002145731
0.01149651,0.00433378,0.009029346,0.001574561
-0.024301794,0.003594711,0.001279597,0.00181137
-0.001668138,0.003379256,0.014810607,0.00175134
0.035481692,0.003711736,0.00462983,0.001969785
-0.0279721,0.003405223,-0.007658182,0.001710154
-0.035807284,0.002612302,-0.005287337,0.002058966
-0.013334654,0.003631811,-0.003434527,0.001725066
0.025147527,0.004428445,0.016411812,0.002395443
-0.033121154,0.003812929,-0.006723905,0.00188114
-0.01087893,0.003949531,0.00318438,0.001706255
-0.003642423,0.001615593,-0.010638102,0.001661463
0.001523111,0.00237648,-0.013586205,0.002289898
-0.012673976,0.003398756,0.006703991,0.001815786
4.98E-05,0.003527258,0.002317077,0.001785139
-0.030036165,0.003400045,-0.011718041,0.002935689
-0.001530039,0.003505244,0.000956648,0.001886204
0.02231268,0.003331424,0.00056875,0.003381803
-0.01526232,0.002718904,-0.002899001,0.001947776
0.015820094,0.004200558,0.00249554,0.00109704
-0.00635092,0.002603492,0.006040346,0.001078276
-0.026014547,0.002231498,-0.014404354,0.001574867
0.011616293,0.004042279,-0.00066671,0.002534104
0.043260599,0.007796856,0.016747449,0.002934107
0.030394403,0.001269411,-0.010788354,0.001347749
-0.00313921,0.003226892,-0.000954934,0.000366458
0.013239843,0.002324545,-0.007172285,0.001045112
0.006899416,0.00178937,0,0
-0.015438351,0.003070638,0.011633084,0.002678478
-0.006207601,0.004634363,0.016258166,0.001702426
0.016692225,0.002151166,0.003314209,0.001075614
-0.02520963,0.00565355,-0.01117045,0.002201519
-0.02937891,0.003586397,0.006897392,0.002343903
0.013020827,0.004434167,-0.007814853,0.002719211
0.028200507,0.004900076,-0.009842836,0.002283607
-0.017190029,0.004241962,-0.002240143,0.001539396
-0.009792387,0.00367615,-0.00717864,0.001557698
-0.002969543,0.003936313,-0.003319592,0.00243483
0.003168369,0.002417814,0.000966598,0.00141256
0.025889644,0.005637247,0.017411883,0.002826853
0.106490968,0.00509957,0.03029693,0.001636552
-0.044691477,0.004249228,-0.017700451,0.001704671
-0.057608543,0.001786388,-0.014943887,0.001571079
0.036382681,0.002489124,-0.003701364,0.002631163
0.0442156,0.004725427,0.017775321,0.002821944
-0.023608758,0.003692342,-0.003697627,0.001405239
-0.023757188,0.003722815,-0.004577707,0.001619551
-0.012246988,0.003291839,0.00047265,0.001880246
0.053125495,0.004301134,0.018767962,0.00260701
-0.022925775,0.004254175,-0.009866625,0.001844291
-0.008070672,0.00294904,-0.004079297,0.001636344
-0.009146341,0.004198775,3.05E-05,0.002709515
-0.005545579,0.001731601,-0.006811981,0.001059618
-0.014587071,0.003143197,-0.009547211,0.00137538
-0.00765907,0.002809637,0.003903915,0.001470939
0.022214898,0.003893677,-0.003798128,0.001586143
0.023158426,0.003715425,0.00249905,0.002533119
0.011852535,0.005566991,7.57E-05,0.001985888
-0.006072338,0.003155197,-0.002038481,0.002067006
-0.011539591,0.002807982,-0.003250752,0.001880219
-0.071535188,0.004541017,-0.019657331,0.002160951
0.022843433,0.002385309,0.017460364,0.00269515
0.061283838,0.0055758,0.019253023,0.002571502
-0.042014608,0.003002531,-0.000379953,0.002213323
-0.015196585,0.003624967,-0.003695366,0.001832267
0.018415734,0.004750531,0.003559041,0.002078054
0.00544547,0.00257637,0.011383894,0.002886334
0.023419327,0.003297145,0.016761783,0.001560715
-0.026970707,0.003920986,-0.016617786,0.001876321
-0.007402263,0.002469277,-0.00414164,0.001525377
0.002153816,0.003502862,-0.001561245,0.002149948
-0.023497853,0.004833485,-0.013969951,0.00181115
0.021205643,0.003425413,0.001136714,0.001507414
-0.037571922,0.00521603,-0.007907933,0.001106336
-0.041069747,0.003231314,-0.015466051,0.001427905
0.037059313,0.003899728,0.024119679,0.002846523
0.010468804,0.00364816,-0.002470713,0.002893171
-0.008661127,0.002897885,-0.015891114,0.001513497
0.036209174,0.005843623,0.02189647,0.001976101
-0.008312292,0.003956637,-0.000441742,0.00234707
0.013380118,0.004857901,0.009424557,0.002204379
-0.026267931,0.003871102,-0.004273113,0.001805759
-0.009412251,0.003770868,-0.014246894,0.001902589
0.00166024,0.00465105,-0.012541194,0.001790127
-0.028485336,0.004879471,0.003845519,0.000899661
-0.009810311,0.005760593,0.000474409,0.001039501
0.006646368,0.003166704,-0.001560226,0.00178856
0.034542609,0.004184033,0.019156977,0.001501736
0.023399445,0.004320225,0.003999678,0.000614149
0.010253444,0.002466344,0.004499868,0.001747976
-0.008965117,0.003036232,-0.001907429,0.001667151
0.000894783,0.000848866,-0.001826713,0.000444544
-0.017342237,0.0044686,-0.005747345,0.002477852
-0.012856947,0.004126146,-0.005641968,0.001255231
-0.003586328,0.004846311,9.66E-05,0.00152633
-0.016647857,0.002147128,-0.018509498,0.001789197
-0.027174252,0.003740035,-0.014496887,0.001736949
0.02061266,0.003899583,0.017837717,0.001609282
-0.016215176,0.003089972,-0.003759509,0.001764882
0.003286829,0.002597771,0.001842461,0.002088636
1.82E-03,0.001487839,-7.05E-03,0.002765629
0.011694205,0.00474351,0.012380633,0.002112876
0.003609292,0.002166027,-0.003862303,0.000853401
0.038713534,0.005138492,0.018689293,0.002516464
0.264950692,0.006999002,0.060783602,0.002627683
-0.023123249,0.005977053,-0.007802911,0.002433268
-0.10114654,0.002437347,-0.009411207,0.001153593
0.033573579,0.004976842,-0.005637112,0.000748878
-0.013586428,0.003027317,0.005446691,0.002145899
-0.005705654,0.005125038,-0.014001091,0.003020895
-0.001654005,0.003067964,-0.000151209,0.001005627
-0.039211335,0.004965227,-0.012327201,0.002288824
-0.010441677,0.00279442,-0.012751756,0.001523977
-0.026533836,0.001792184,-0.003213649,0.001610477
-0.035639292,0.002163079,-0.014387467,0.00175137
-0.041100941,0.003356216,-0.004002977,0.001686254
0.000894783,0.000848866,-0.001826713,0.000444544
-0.040026731,0.004394425,-0.010180841,0.002180357
-0.002071035,0.004871711,0.003583947,0.000964974
0.104000168,0.004436692,0.023764456,0.003150749
-0.038798363,0.003132784,0.006584809,0.003032099
0.005405276,0.004501958,0.001865891,0.002206823
0.009561477,0.004228405,0.00204461,0.001995633
-0.010361411,0.004877739,-0.020595378,0.001356101
-0.047991261,0.004812799,-3.90E-05,0.003256794
0.008708876,0.004796727,0.005143057,0.001814414
0.040014432,0.004593873,0.003076599,0.001720526
-0.023015445,0.003873574,-0.015950986,0.001911056
-0.027777511,0.004078514,0.003462133,0.002098521
0.067858967,0.004094988,0.02154029,0.002006345
0.026476238,0.003614154,0.004179666,0.002222242
0.003591801,0.003731713,0.007486253,0.00095443
-0.035712889,0.002541998,-0.006724517,0.00105418
0.000237859,0.004136792,-0.015047721,0.001775123
-0.04134316,0.002448857,-0.003116483,0.001415559
-0.002403556,0.006307105,0.006030178,0.002839487
0.100123136,0.002944993,0.03322449,0.002601352
-0.053949089,0.003308006,-0.023238545,0.001285855
-0.048015725,0.003074894,-0.011318032,0.001907109
0.025976454,0.007179318,0.011332354,0.002407673
-0.007518165,0.003457948,-0.007339334,0.002744336
-0.050841918,0.004587294,-0.007533675,0.002770045
0.070786012,0.005988334,0.013006609,0.00244061
-0.022591241,0.00456739,0.00912342,0.00157578
-0.030260711,0.003173661,0.001697369,0.001655785
0.016860292,0.001762,0.002967466,0.002102302
0.004609186,0.003287539,-0.010611614,0.002206071
-0.019461398,0.004195272,-0.004755028,0.002305256
-0.026610054,0.002235666,-0.011631268,0.00153296
-0.044347262,0.002363609,-0.009545017,0.00191568
-0.017891821,0.001700257,-0.004647658,0.001551941
0.108069193,0.006378903,0.031917479,0.002744288
-0.039488223,0.004207273,-0.013930345,0.002417626
-0.009399872,0.002226742,0.00323312,0.000747764
0.000834697,0.002982556,-0.015384376,0.001700724
-0.011131479,0.00308045,-0.000555885,0.000271501
-0.005983848,0.002951114,-0.005049961,0.000920442
-0.013253173,0.004380836,0.00141115,0.00150866
0.009487964,0.002894665,0.00362273,0.002322378
-0.010356383,0.00401263,-0.000817729,0.001797783
-0.014771274,0.003676194,-0.008600216,0.001798512
0.005806336,0.00423248,-0.001603427,0.00162063
0.030741121,0.003959476,-0.000454674,0.002068356
-0.017025776,0.005280869,0.007578458,0.001488573
0.008710603,0.005454163,0.002603695,0.001949508
0.047767856,0.005996345,0.0110611,0.001918073
-0.019679251,0.005223725,0.002480538,0.002308729
0.035173981,0.003795806,0.003932858,0.002714102
0.266688798,0.0045381,0.089966859,0.00241998
0.003324548,0.003081342,-0.000288576,0.001978467
-0.046778094,0.006059716,-0.010918744,0.002416006
0.06355199,0.002992606,0.007903018,0.001354803
-0.018022283,0.003931383,-0.004345455,0.001901126
-0.01722349,0.003089014,-0.000676556,0.000901794
-0.004053141,0.005334535,0.000124187,0.001943263
-0.04176802,0.005130213,-0.021044621,0.001727449
-0.027543048,0.005879137,-0.002010906,0.002086948
-0.022289878,0.003570004,0.007858079,0.0019386
-0.071324474,0.003084025,-0.031214239,0.00197965
-0.01760869,0.003738561,-0.008701938,0.002063538
-0.010564964,0.003259047,-0.006086347,0.001393523
0.015129331,0.004643198,0.0004848,0.001809952
-0.022935621,0.004423391,-0.005852876,0.001375267
0.056428397,0.008146371,-0.004001598,0.002796212
-0.03664829,0.006127641,-0.003364961,0.002368048
0.016698838,0.003799978,0.009884545,0.001866974
-0.002130663,0.007533331,0.012195226,0.001676056
-0.052999587,0.002974656,-0.02569643,0.001513595
-0.068597899,0.001808947,-0.01700523,0.00202535
-0.01535666,0.005698174,-0.008504324,0.002310424
0.035303191,0.006083051,0.007568558,0.001614355
-0.012440502,0.004976696,0.002960438,0.001598173
0.036193409,0.004478287,-0.002696888,0.002395402
0.043970703,0.006174448,0.002797423,0.002217894
0.037432337,0.004694167,0.010001612,0.001889338
0.001037953,0.006289944,0.009452582,0.00260442
-0.005351051,0.005374896,-0.006838468,0.001076382
-0.018767349,0.004415837,-0.007920284,0.001563628
-0.018183505,0.002727777,0.000295881,0.002363716
-0.052872499,0.004737391,-0.005509624,0.002792948
0.000633885,0.004715458,0.013450799,0.001828914
-0.028625584,0.004321094,-0.00503676,0.001536299
0.000311242,0.004159934,-0.010721119,0.001881256
-0.055570716,0.005472475,-0.013885389,0.001202755
-0.010972671,0.002229438,-0.004624331,0.002130588
0.064079527,0.003523139,-0.009619347,0.001715913
0.001389835,0.003140916,0.034289411,0.002348428
0.009495068,0.004113237,-0.000355053,0.001977186
0.03020214,0.003534438,0.004317521,0.000929092
-0.031834932,0.004733348,-0.008036095,0.002182196
0.010125109,0.002401372,-0.014432784,0.001957802
0.017694936,0.004555914,-0.00312273,0.002227433
-0.007882213,0.001985675,0.001606134,0.001436416
-0.058167541,0.006755091,-0.010907316,0.00143178
-0.001359966,0.003555307,0.001917848,0.002784773
-0.006586593,0.004346136,0.01369004,0.001416345
-0.015442671,0.002889536,-0.001826713,0.000444544
-0.023661518,0.002561043,-0.014801681,0.001159798
0.002681259,0.004209328,0.005969585,0.001268831
-0.016294627,0.00357595,-0.006919994,0.00162941
-0.008840597,0.0030791,-0.004379431,0.001690034
-0.042197398,0.004827447,-0.010190746,0.001565375
-0.018609157,0.00345103,0.007198164,0.001924128
0.033278874,0.003498638,-0.016340466,0.001545357
-0.024354575,0.003067144,-0.000632986,0.001828071
-0.044561686,0.003380944,-0.009819677,0.001801669
0.003588777,0.002203401,0.011812155,0.002181826
-0.015657783,0.003060052,-0.003059148,0.001625269
-0.00706228,0.002156728,-0.002108354,0.000702733
0.035538665,0.005404155,5.20E-05,0.002314382
-0.004285025,0.003651406,0.008516361,0.001542398
0.220648426,0.009619462,0.059184923,0.004842403
0.015387549,0.002896544,-0.004197431,0.001163696
8.77E-05,7.47E-05,0.007457367,0.000743201
0.06748924,0.004666853,0.058672893,0.002127298
0.132267203,0.006614068,0.036293155,0.003426371
-0.003725297,0.002533068,-0.009823836,0.000899801
1.62E-05,0.00417544,-0.001455741,0.000630395
-0.022416466,0.003268295,-0.001553343,0.002421077
-0.006138148,0.005231852,0.002590447,0.001488935
-0.029689055,0.005109414,-0.003982367,0.001049374
-0.012674369,0.002627694,-0.002868512,0.000575317
0.023426996,0.006188493,-0.008599227,0.001408373
-0.026979827,0.004707691,0.011975054,0.002532537
-0.002205178,0.001387196,-0.007487086,0.001256671
-0.040175078,0.004563004,-0.010463209,0.00135075
-0.008333922,0.004235491,-0.004475962,0.001548199
-0.010598762,0.005076614,-0.01617254,0.001803776
0.006958672,0.002724402,0.003779873,0.000725994
0.007529372,0.003139004,0.006420197,0.001120312
-0.031288808,0.00210738,-0.023794018,0.001106107
-0.089632685,0.0032936,-0.016760498,0.002401879
-0.019914752,0.002833327,0.005128297,0.002020141
-0.00961128,0.004583499,-0.018601977,0.0013812
0.059594032,0.002348732,0.021637837,0.002609672
-0.040766019,0.003511414,-0.03715513,0.001903954
0.004368125,0.005186458,0.007670726,0.001166158
-0.008770816,0.001811032,-0.005185265,0.001028913
0.016471245,0.005272634,0.02242813,0.002277279
0.001962174,0.004877478,0.024266729,0.001444888
-0.000246064,0.003440749,0.005753946,0.001384916
-0.001228651,0.003929412,-0.001825795,0.000705889
-0.02932463,0.003713016,-0.029972485,0.001535055
0.019364766,0.005082997,-0.008735369,0.001488185
0.041437407,0.005809472,-0.003524131,0.001345369
-0.020631359,0.003761528,-0.008213504,0.001470919
0.041010412,0.003504621,0.019014918,0.000707366
-0.047318534,0.008353037,-0.008300542,0.002375091
-0.031082725,0.003972153,-0.003355722,0.001284833
0.029539561,0.005223546,0.017532318,0.002184057
-0.000261565,0.000181154,-0.00138519,0.000479389
-0.052911064,0.004531649,-0.019991676,0.002019568
0.038000754,0.002692545,0.00057407,0.001437505
-0.011205555,0.002583363,-0.001614245,0.001601719
-0.042648259,0.003949738,-0.01358886,0.001545882
-0.004325191,0.002121977,-0.009204222,0.001424316
-0.006161488,0.001957303,-0.001108304,0.001012376
-0.042369031,0.003676637,-0.007562828,0.001759481
0.014855583,0.00335421,0.002251391,0.001970181
0.019141353,0.004423953,0.000988507,0.001701622
0,0,0,0
0.005146554,0.001660355,0,0
-0.041164125,0.004140793,-0.003565204,0.001364988
0.005157063,0.004533537,-0.009861831,0.001771189
-0.035904335,0.006400675,-0.007344661,0.001830485
-0.026666313,0.003263922,-0.008366777,0.001304593
0.024418283,0.003128123,-0.000369026,0.001743026
0.011885472,0.004755297,-0.002210296,0.002212903
-0.028785981,0.004067234,-0.009811183,0.001874798
0.002790521,0.003240308,-0.00426743,0.001069609
-0.000504667,0.004745768,-0.002291446,0.002290211
-0.02026399,0.004016025,0.021247273,0.001558165
0.051921161,0.005713777,-0.010511014,0.000893626
-0.012644075,0.003164654,-0.000206318,0.00209745
0.015688093,0.002778814,-0.008461717,0.001891449
0.162652553,0.006279319,0.08254279,0.003885929
0,0,0,0
0.004744225,0.004233844,-0.008898257,0.001547312
0.059039403,0.003882169,0.004956567,0.001696678
0,0,0,0
0,0,0,0
-0.002596824,0.002659356,-0.002072269,0.001447547
-0.005270879,0.00240488,0.007736329,0.001404449
0,0,0,0
0.001159876,0.001391608,-0.002350742,0.000824768
0.01497432,0.003899838,0.043617511,0.001514698
0.019912523,0.002693309,0.009061821,0.000983501
0,0,0,0
0,0,0,0
-0.0324496,0.00241535,-0.005176621,0.00123554
0.032922647,0.003196896,0.006546905,0.001657958
0,0,0,0
0,0,0,0
-0.008021555,0.004970851,0.001435539,0.00140248
-0.082605554,0.005030475,-0.016831461,0.002394609
0,0,0,0
0,0,0,0
0.011969605,0.003232334,0.007520831,0.002229614
-0.007975417,0.002850754,-0.012140368,0.001627873
-0.010716024,0.001364997,-0.00627264,0.001088157
-0.000261565,0.000181154,-0.00138519,0.000479389
0.15166976,0.004535099,0.072526736,0.002281052
-0.090073912,0.004451055,-0.052811268,0.001984077
0,0,0,0
0,0,0,0
-0.006622706,0.004455081,-0.016411235,0.001600239
-0.081307054,0.00347502,-0.040355421,0.001826707
0,0,0,0
0,0,0,0
-0.008018341,0.002361173,0.004859204,0.001005318
-0.008087815,0.003149949,-0.010407958,0.001169568
0,0,0,0
-0.008770816,0.001811032,-0.005185265,0.001028913
-0.021089403,0.00506636,-0.008750188,0.001056785
0,0,0,0
0,0,0,0
-0.006925509,0.001305697,0,0
0.033746791,0.00454137,0.011828507,0.002134673
-0.014785789,0.005558898,-0.01387991,0.001788086
-0.015290179,0.002636623,0,0
0,0,0,0
-0.071982625,0.003093414,-0.02673074,0.002067259
0.034987398,0.003287346,0.083780419,0.001553794
-0.012611607,0.003366949,-0.008764845,0.001635284
-0.010826348,0.001440208,-0.014223749,0.000636236
0.025900048,0.00396444,0.004302841,0.001034568
0.02823473,0.002749044,-0.00343155,0.001790222
0,0,0,0
0,0,0,0
-0.048024677,0.007967899,-0.016056439,0.003035563
-0.048392157,0.003797085,-0.004001711,0.001966141
0,0,0,0
0,0,0,0
-0.034730724,0.001971114,-0.029404851,0.002335635
0.027615848,0.003246613,-0.011253921,0.001485278
0,0,0,0
0,0,0,0
-0.005411813,0.001862575,-0.000682797,0.001770329
0.195971722,0.003848099,0.059306185,0.002198065
0,0,0,0
0,0,0,0
0,0,0,0
-0.010826348,0.001440208,-0.014223749,0.000636236
0,0,0,0
0,0,0,0
0,0,0,0
0.014604377,0.00276392,0.001699326,0.001261814
0,0,0,0
0,0,0,0
0,0,0,0
-0.003419237,0.001318619,-0.025714402,0.001544371
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-0.008770816,0.001811032,-0.005185265,0.001028913
0,0,0,0
0,0,0,0
0,0,0,0
-0.0597413,0.00328082,-0.019358064,0.001346395
0,0,0,0
0,0,0,0
0,0,0,0
-0.061638453,0.000848967,-0.00840575,0.00157751
0,0,0,0
0,0,0,0
0,0,0,0
-0.010716024,0.001364997,-0.00627264,0.001088157
0,0,0,0
0,0,0,0
0,0,0,0
-0.006027199,0.00146142,-0.003735933,0.000651819
0,0,0,0
0,0,0,0
0,0,0,0
0.165660147,0.003348166,0.098567903,0.001711922
0,0,0,0
0,0,0,0
0,0,0,0
-0.05733133,0.000742393,-0.068883278,0.001328213
0,0,0,0
0,0,0,0
0,0,0,0
-0.015290179,0.002636623,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-0.116466744,0.003190317,-0.049001393,0.002008349
0,0,0,0
0,0,0,0
0,0,0,0
0.182574712,0.002982086,0.109278089,0.001889808
0,0,0,0
0,0,0,0
0,0,0,0
-0.012611607,0.003366949,-0.008764845,0.001635284
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-0.025624362,0.00170801,-0.023144947,0.001240755
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.004056479,0.002068644,0.031907772,0.001452627
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.060185693,0.002776057,0.006274659,0.001491633
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-0.03861781,0.004679236,-0.015037484,0.002022579
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-0.211497867,0.003840974,-0.062356016,0.001738624
0.017012206,0.00181937,-0.013972174,0.001185297
0.115861124,0.001752897,0.083461586,0.000928096
0.078624537,0.001443928,-0.007133395,0.000631636
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-0.064457619,0.002986619,0.001338548,0.001045909
-0.026709358,0.001549944,-0.015602095,0.002110487
-0.080533383,0.002769824,-0.02315614,0.002606416
-0.039797507,0.002293532,-0.02493633,0.001513198
0.103780981,0.002342473,0.017136549,0.001462913
-0.144856677,0.006247428,-0.059683244,0.002637397
0.082475587,0.004269617,0.044614176,0.001743311
-0.024387684,0.002999689,-0.016039656,0.001498231
-0.075935585,0.001912633,-0.01401099,0.000922536
0.138614794,0.002243372,0.07194191,0.002024006
-0.009084848,0.002526543,0.006233425,0.00145285
0.062266763,0.001911373,0.019297241,0.001065228
0.045306167,0.002604673,0.005653577,0.001518034
0.0459661,0.005696585,0.016513921,0.001107427
-0.125599359,0.003740987,-0.049234011,0.00226961
0.112951629,0.004896384,0.019933117,0.001668306
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-0.016294643,0.002828751,0,0
-0.012053224,0.002233502,0,0
-0.027679321,0.001905899,0.003616469,0.000967138
-0.008430431,0.002746931,-0.00227792,0.000887596
-0.000671113,0.000636673,0,0
-0.018664197,0.001781256,-0.008876119,0.001764097
0,0,0,0
-0.007374049,0.002011746,-0.006725976,0.00148462
-0.042841014,0.005595252,-0.016524097,0.002423802
-0.008289164,0.002616268,0.005690749,0.001290814
-0.002481471,0.001839206,-0.01162122,0.001341926
-0.026921734,0.003704904,-0.000701571,0.000475767
-0.018415179,0.002233538,-0.009370202,0.00192821
0,0,0,0
0,0,0,0
-0.021382328,0.002860169,-0.015566128,0.001750553
0.095289507,0.004240275,0.027558013,0.001358718
-0.004393205,0.00380238,0.002026237,0.001245343
-0.014164053,0.004200233,-0.012818129,0.001894102
0.027048732,0.004053732,0.000370429,0.000662422
-0.02078983,0.005143784,-0.016482724,0.002204619
-0.034914096,0.004470357,-0.037739796,0.002402035
-0.052501122,0.005483997,0.006976525,0.001547019
-0.036651629,0.005175245,-0.012437249,0.002100394
-0.007458595,0.005316649,-0.018578776,0.001616285
0.093802042,0.004074801,0.052273457,0.002383615
0.027774748,0.003849102,0.010670196,0.001812402
-0.031642608,0.003090458,0.000249299,0.000287656
-0.001162543,0.002455482,-0.004252739,0.001016335
-0.031446437,0.003927564,-0.021228462,0.00142101
-0.009454685,0.003798491,0.004231329,0.001896598
0.017675981,0.004662367,0.005210216,0.002097844
0.071842689,0.003669991,0.072655936,0.00184654
-0.096978378,0.005285507,-0.041530514,0.002146769
0.007660859,0.003610039,-0.006118719,0.001277114
-0.058460754,0.003632791,-0.039017694,0.001929327
-0.006583143,0.003595326,0.00869494,0.001836191
-0.062510455,0.00194863,-0.008380118,0.00155948
0.037738182,0.003724477,-0.002426328,0.002000175
0.16997021,0.002772867,0.074053416,0.00149787
-0.02801392,0.004245359,-0.019299501,0.001906438
0.036174784,0.003980358,0.020477978,0.001433453
-0.016986736,0.003443097,-0.005769907,0.00182287
-0.000258977,0.003425628,0.010824855,0.00143222
0.036644751,0.002940409,0.012963503,0.002489683
0.015812233,0.002262025,0.025750396,0.001730544
1.38E-05,0.002394234,-0.018893476,0.002057301
0.00979596,0.003780632,-0.000523182,0.001567202
0.025527904,0.003100697,0.009686966,0.002073835
0.005533637,0.002224082,0,0
-0.014345901,0.00225784,-0.004033388,0.001399104
0.028590526,0.002595124,0,0
0.033764718,0.003713305,0.004159964,0.000902544
0.011357788,0.002341445,0.004180847,0.001299375
-0.010410085,0.002997072,0.005640871,0.001408931
0.01125368,0.004082,0.00253224,0.000425725
-0.049876282,0.005002505,-0.026650391,0.002292379
-0.023995883,0.003304308,-0.014757396,0.001945435
-0.019392801,0.002111057,-0.00238285,0.002039985
-0.032334393,0.003594883,-0.005443373,0.001137735
0.071389934,0.002846083,-0.000370314,0.001042674
0.034007597,0.005300199,0.014054742,0.000999529
-0.010801784,0.001875924,-0.001831223,0.001678564
0.018355881,0.004992862,0.008079913,0.002029603
0.137211459,0.003507458,0.058079456,0.001784534
-0.011765586,0.005910763,0.027178525,0.002519181
-0.013849342,0.003432098,-0.005300846,0.00206584
0.064768926,0.004692118,0.029943779,0.002045868
-0.019182713,0.003284221,0.00298764,0.001187122
-0.065086994,0.004404238,-0.032074482,0.002374261
-0.022734636,0.007845524,-0.004775795,0.002365442
-0.000886828,0.006309555,-0.005641641,0.00252419
0.035166828,0.005644531,0.007454334,0.001680071
-0.032515308,0.004805413,-0.011115652,0.001044056
